MSA ID,MSA,CountyID,County
38900,"Portland-Vancouver-Hillsboro, OR-WA ",53059,"Skamania, WA"
38940,"Port St. Lucie, FL ",12085,"Martin, FL"
38940,"Port St. Lucie, FL ",12111,"St. Lucie, FL"
39140,"Prescott, AZ ",4025,"Yavapai, AZ"
39300,"Providence-Warwick, RI-MA ",25005,"Bristol, MA"
39300,"Providence-Warwick, RI-MA ",44001,"Bristol, RI"
39300,"Providence-Warwick, RI-MA ",44003,"Kent, RI"
39300,"Providence-Warwick, RI-MA ",44005,"Newport, RI"
39300,"Providence-Warwick, RI-MA ",44007,"Providence, RI"
39300,"Providence-Warwick, RI-MA ",44009,"Washington, RI"
39340,"Provo-Orem, UT ",49023,"Juab, UT"
39340,"Provo-Orem, UT ",49049,"Utah, UT"
39380,"Pueblo, CO ",8101,"Pueblo, CO"
39460,"Punta Gorda, FL ",12015,"Charlotte, FL"
39540,"Racine, WI ",55101,"Racine, WI"
39580,"Raleigh, NC ",37069,"Franklin, NC"
39580,"Raleigh, NC ",37101,"Johnston, NC"
39580,"Raleigh, NC ",37183,"Wake, NC"
39660,"Rapid City, SD ",46033,"Custer, SD"
39660,"Rapid City, SD ",46093,"Meade, SD"
39660,"Rapid City, SD ",46103,"Pennington, SD"
39740,"Reading, PA ",42011,"Berks, PA"
39820,"Redding, CA ",6089,"Shasta, CA"
39900,"Reno, NV ",32029,"Storey, NV"
39900,"Reno, NV ",32031,"Washoe, NV"
40060,"Richmond, VA ",51007,"Amelia, VA"
40060,"Richmond, VA ",51033,"Caroline, VA"
40060,"Richmond, VA ",51036,"Charles City, VA"
40060,"Richmond, VA ",51041,"Chesterfield, VA"
40060,"Richmond, VA ",51075,"Goochland, VA"
40060,"Richmond, VA ",51085,"Hanover, VA"
40060,"Richmond, VA ",51087,"Henrico, VA"
40060,"Richmond, VA ",51101,"King William, VA"
40060,"Richmond, VA ",51127,"New Kent, VA"
40060,"Richmond, VA ",51145,"Powhatan, VA"
40060,"Richmond, VA ",51183,"Sussex, VA"
40060,"Richmond, VA ",51760,"Richmond (Independent City), VA"
40060,"Richmond, VA ",51918,"Dinwiddie, Colonial Heights + Petersburg, VA"
40060,"Richmond, VA ",51941,"Prince George + Hopewell, VA"
40140,"Riverside-San Bernardino-Ontario, CA ",6065,"Riverside, CA"
40140,"Riverside-San Bernardino-Ontario, CA ",6071,"San Bernardino, CA"
40220,"Roanoke, VA ",51023,"Botetourt, VA"
40220,"Roanoke, VA ",51045,"Craig, VA"
40220,"Roanoke, VA ",51067,"Franklin, VA"
40220,"Roanoke, VA ",51770,"Roanoke (Independent City), VA"
40220,"Roanoke, VA ",51944,"Roanoke + Salem, VA"
40340,"Rochester, MN ",27039,"Dodge, MN"
40340,"Rochester, MN ",27045,"Fillmore, MN"
40340,"Rochester, MN ",27109,"Olmsted, MN"
40340,"Rochester, MN ",27157,"Wabasha, MN"
40380,"Rochester, NY ",36051,"Livingston, NY"
40380,"Rochester, NY ",36055,"Monroe, NY"
40380,"Rochester, NY ",36069,"Ontario, NY"
40380,"Rochester, NY ",36073,"Orleans, NY"
40380,"Rochester, NY ",36117,"Wayne, NY"
40380,"Rochester, NY ",36123,"Yates, NY"
40420,"Rockford, IL ",17007,"Boone, IL"
40420,"Rockford, IL ",17201,"Winnebago, IL"
40580,"Rocky Mount, NC ",37065,"Edgecombe, NC"
40580,"Rocky Mount, NC ",37127,"Nash, NC"
40660,"Rome, GA ",13115,"Floyd, GA"
40900,"Sacramento--Roseville--Arden-Arcade, CA ",6017,"El Dorado, CA"
40900,"Sacramento--Roseville--Arden-Arcade, CA ",6061,"Placer, CA"
40900,"Sacramento--Roseville--Arden-Arcade, CA ",6067,"Sacramento, CA"
40900,"Sacramento--Roseville--Arden-Arcade, CA ",6113,"Yolo, CA"
40980,"Saginaw, MI ",26145,"Saginaw, MI"
41060,"St. Cloud, MN ",27009,"Benton, MN"
41060,"St. Cloud, MN ",27145,"Stearns, MN"
41100,"St. George, UT ",49053,"Washington, UT"
41140,"St. Joseph, MO-KS ",20043,"Doniphan, KS"
41140,"St. Joseph, MO-KS ",29003,"Andrew, MO"
41140,"St. Joseph, MO-KS ",29021,"Buchanan, MO"
41140,"St. Joseph, MO-KS ",29063,"DeKalb, MO"
41180,"St. Louis, MO-IL ",17005,"Bond, IL"
41180,"St. Louis, MO-IL ",17013,"Calhoun, IL"
41180,"St. Louis, MO-IL ",17027,"Clinton, IL"
41180,"St. Louis, MO-IL ",17083,"Jersey, IL"
41180,"St. Louis, MO-IL ",17117,"Macoupin, IL"
41180,"St. Louis, MO-IL ",17119,"Madison, IL"
41180,"St. Louis, MO-IL ",17133,"Monroe, IL"
41180,"St. Louis, MO-IL ",17163,"St. Clair, IL"
41180,"St. Louis, MO-IL ",29071,"Franklin, MO"
41180,"St. Louis, MO-IL ",29099,"Jefferson, MO"
41180,"St. Louis, MO-IL ",29113,"Lincoln, MO"
41180,"St. Louis, MO-IL ",29183,"St. Charles, MO"
41180,"St. Louis, MO-IL ",29189,"St. Louis, MO"
41180,"St. Louis, MO-IL ",29219,"Warren, MO"
41180,"St. Louis, MO-IL ",29510,"St. Louis (Independent City), MO"
41420,"Salem, OR ",41047,"Marion, OR"
41420,"Salem, OR ",41053,"Polk, OR"
41500,"Salinas, CA ",6053,"Monterey, CA"
41540,"Salisbury, MD-DE ",10005,"Sussex, DE"
41540,"Salisbury, MD-DE ",24039,"Somerset, MD"
41540,"Salisbury, MD-DE ",24045,"Wicomico, MD"
41540,"Salisbury, MD-DE ",24047,"Worcester, MD"
41620,"Salt Lake City, UT ",49035,"Salt Lake, UT"
41620,"Salt Lake City, UT ",49045,"Tooele, UT"
41660,"San Angelo, TX ",48235,"Irion, TX"
41660,"San Angelo, TX ",48451,"Tom Green, TX"
41700,"San Antonio-New Braunfels, TX ",48013,"Atascosa, TX"
41700,"San Antonio-New Braunfels, TX ",48019,"Bandera, TX"
41700,"San Antonio-New Braunfels, TX ",48029,"Bexar, TX"
41700,"San Antonio-New Braunfels, TX ",48091,"Comal, TX"
41700,"San Antonio-New Braunfels, TX ",48187,"Guadalupe, TX"
41700,"San Antonio-New Braunfels, TX ",48259,"Kendall, TX"
41700,"San Antonio-New Braunfels, TX ",48325,"Medina, TX"
41700,"San Antonio-New Braunfels, TX ",48493,"Wilson, TX"
41740,"San Diego-Carlsbad, CA ",6073,"San Diego, CA"
41860,"San Francisco-Oakland-Hayward, CA ",6001,"Alameda, CA"
41860,"San Francisco-Oakland-Hayward, CA ",6013,"Contra Costa, CA"
41860,"San Francisco-Oakland-Hayward, CA ",6041,"Marin, CA"
41860,"San Francisco-Oakland-Hayward, CA ",6075,"San Francisco, CA"
41860,"San Francisco-Oakland-Hayward, CA ",6081,"San Mateo, CA"
41940,"San Jose-Sunnyvale-Santa Clara, CA ",6069,"San Benito, CA"
41940,"San Jose-Sunnyvale-Santa Clara, CA ",6085,"Santa Clara, CA"
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA ",6079,"San Luis Obispo, CA"
42100,"Santa Cruz-Watsonville, CA ",6087,"Santa Cruz, CA"
42140,"Santa Fe, NM ",35049,"Santa Fe, NM"
42200,"Santa Maria-Santa Barbara, CA ",6083,"Santa Barbara, CA"
42220,"Santa Rosa, CA ",6097,"Sonoma, CA"
42340,"Savannah, GA ",13029,"Bryan, GA"
42340,"Savannah, GA ",13051,"Chatham, GA"
42340,"Savannah, GA ",13103,"Effingham, GA"
42540,"Scranton--Wilkes-Barre--Hazleton, PA ",42069,"Lackawanna, PA"
42540,"Scranton--Wilkes-Barre--Hazleton, PA ",42079,"Luzerne, PA"
42540,"Scranton--Wilkes-Barre--Hazleton, PA ",42131,"Wyoming, PA"
42660,"Seattle-Tacoma-Bellevue, WA ",53033,"King, WA"
42660,"Seattle-Tacoma-Bellevue, WA ",53053,"Pierce, WA"
42660,"Seattle-Tacoma-Bellevue, WA ",53061,"Snohomish, WA"
42680,"Sebastian-Vero Beach, FL ",12061,"Indian River, FL"
42700,"Sebring, FL ",12055,"Highlands, FL"
43100,"Sheboygan, WI ",55117,"Sheboygan, WI"
43300,"Sherman-Denison, TX ",48181,"Grayson, TX"
43340,"Shreveport-Bossier City, LA ",22015,"Bossier, LA"
43340,"Shreveport-Bossier City, LA ",22017,"Caddo, LA"
43340,"Shreveport-Bossier City, LA ",22031,"De Soto, LA"
43340,"Shreveport-Bossier City, LA ",22119,"Webster, LA"
43420,"Sierra Vista-Douglas, AZ ",4003,"Cochise, AZ"
43580,"Sioux City, IA-NE-SD ",19149,"Plymouth, IA"
43580,"Sioux City, IA-NE-SD ",19193,"Woodbury, IA"
43580,"Sioux City, IA-NE-SD ",31043,"Dakota, NE"
43580,"Sioux City, IA-NE-SD ",31051,"Dixon, NE"
43580,"Sioux City, IA-NE-SD ",46127,"Union, SD"
43620,"Sioux Falls, SD ",46083,"Lincoln, SD"
43620,"Sioux Falls, SD ",46087,"McCook, SD"
43620,"Sioux Falls, SD ",46099,"Minnehaha, SD"
43620,"Sioux Falls, SD ",46125,"Turner, SD"
43780,"South Bend-Mishawaka, IN-MI ",18141,"St. Joseph, IN"
43780,"South Bend-Mishawaka, IN-MI ",26027,"Cass, MI"
43900,"Spartanburg, SC ",45083,"Spartanburg, SC"
43900,"Spartanburg, SC ",45087,"Union, SC"
44060,"Spokane-Spokane Valley, WA ",53051,"Pend Oreille, WA"
44060,"Spokane-Spokane Valley, WA ",53063,"Spokane, WA"
44060,"Spokane-Spokane Valley, WA ",53065,"Stevens, WA"
44100,"Springfield, IL ",17129,"Menard, IL"
44100,"Springfield, IL ",17167,"Sangamon, IL"
44140,"Springfield, MA ",25013,"Hampden, MA"
44140,"Springfield, MA ",25015,"Hampshire, MA"
44180,"Springfield, MO ",29043,"Christian, MO"
44180,"Springfield, MO ",29059,"Dallas, MO"
44180,"Springfield, MO ",29077,"Greene, MO"
44180,"Springfield, MO ",29167,"Polk, MO"
44180,"Springfield, MO ",29225,"Webster, MO"
44220,"Springfield, OH ",39023,"Clark, OH"
44300,"State College, PA ",42027,"Centre, PA"
44420,"Staunton-Waynesboro, VA ",51907,"Augusta, Staunton + Waynesboro, VA"
44700,"Stockton-Lodi, CA ",6077,"San Joaquin, CA"
44940,"Sumter, SC ",45085,"Sumter, SC"
45060,"Syracuse, NY ",36053,"Madison, NY"
45060,"Syracuse, NY ",36067,"Onondaga, NY"
45060,"Syracuse, NY ",36075,"Oswego, NY"
45220,"Tallahassee, FL ",12039,"Gadsden, FL"
45220,"Tallahassee, FL ",12065,"Jefferson, FL"
45220,"Tallahassee, FL ",12073,"Leon, FL"
45220,"Tallahassee, FL ",12129,"Wakulla, FL"
45300,"Tampa-St. Petersburg-Clearwater, FL ",12053,"Hernando, FL"
45300,"Tampa-St. Petersburg-Clearwater, FL ",12057,"Hillsborough, FL"
45300,"Tampa-St. Petersburg-Clearwater, FL ",12101,"Pasco, FL"
45300,"Tampa-St. Petersburg-Clearwater, FL ",12103,"Pinellas, FL"
45460,"Terre Haute, IN ",18021,"Clay, IN"
45460,"Terre Haute, IN ",18153,"Sullivan, IN"
45460,"Terre Haute, IN ",18165,"Vermillion, IN"
45460,"Terre Haute, IN ",18167,"Vigo, IN"
45500,"Texarkana, TX-AR ",5081,"Little River, AR"
45500,"Texarkana, TX-AR ",5091,"Miller, AR"
45500,"Texarkana, TX-AR ",48037,"Bowie, TX"
45540,"The Villages, FL ",12119,"Sumter, FL"
45780,"Toledo, OH ",39051,"Fulton, OH"
45780,"Toledo, OH ",39095,"Lucas, OH"
45780,"Toledo, OH ",39173,"Wood, OH"
45820,"Topeka, KS ",20085,"Jackson, KS"
45820,"Topeka, KS ",20087,"Jefferson, KS"
45820,"Topeka, KS ",20139,"Osage, KS"
45820,"Topeka, KS ",20177,"Shawnee, KS"
45820,"Topeka, KS ",20197,"Wabaunsee, KS"
45940,"Trenton, NJ ",34021,"Mercer, NJ"
46060,"Tucson, AZ ",4019,"Pima, AZ"
46140,"Tulsa, OK ",40037,"Creek, OK"
46140,"Tulsa, OK ",40111,"Okmulgee, OK"
46140,"Tulsa, OK ",40113,"Osage, OK"
46140,"Tulsa, OK ",40117,"Pawnee, OK"
46140,"Tulsa, OK ",40131,"Rogers, OK"
46140,"Tulsa, OK ",40143,"Tulsa, OK"
46140,"Tulsa, OK ",40145,"Wagoner, OK"
46220,"Tuscaloosa, AL ",1065,"Hale, AL"
46220,"Tuscaloosa, AL ",1107,"Pickens, AL"
46220,"Tuscaloosa, AL ",1125,"Tuscaloosa, AL"
46340,"Tyler, TX ",48423,"Smith, TX"
46520,"Urban Honolulu, HI ",15003,"Honolulu, HI"
46540,"Utica-Rome, NY ",36043,"Herkimer, NY"
46540,"Utica-Rome, NY ",36065,"Oneida, NY"
46660,"Valdosta, GA ",13027,"Brooks, GA"
46660,"Valdosta, GA ",13101,"Echols, GA"
46660,"Valdosta, GA ",13173,"Lanier, GA"
46660,"Valdosta, GA ",13185,"Lowndes, GA"
46700,"Vallejo-Fairfield, CA ",6095,"Solano, CA"
47020,"Victoria, TX ",48175,"Goliad, TX"
47020,"Victoria, TX ",48469,"Victoria, TX"
47220,"Vineland-Bridgeton, NJ ",34011,"Cumberland, NJ"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",37053,"Currituck, NC"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",37073,"Gates, NC"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51073,"Gloucester, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51093,"Isle of Wight, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51115,"Mathews, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51550,"Chesapeake (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51650,"Hampton (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51700,"Newport News (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51710,"Norfolk (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51740,"Portsmouth (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51800,"Suffolk (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51810,"Virginia Beach (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51931,"James City + Williamsburg, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC ",51958,"York + Poquoson, VA"
47300,"Visalia-Porterville, CA ",6107,"Tulare, CA"
47380,"Waco, TX ",48145,"Falls, TX"
47380,"Waco, TX ",48309,"McLennan, TX"
47460,"Walla Walla, WA ",53013,"Columbia, WA"
47460,"Walla Walla, WA ",53071,"Walla Walla, WA"
47580,"Warner Robins, GA ",13153,"Houston, GA"
47580,"Warner Robins, GA ",13225,"Peach, GA"
47580,"Warner Robins, GA ",13235,"Pulaski, GA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",11001,"District of Columbia, DC"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",24009,"Calvert, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",24017,"Charles, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",24021,"Frederick, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",24031,"Montgomery, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",24033,"Prince George's, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51013,"Arlington, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51043,"Clarke, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51047,"Culpeper, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51061,"Fauquier, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51107,"Loudoun, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51157,"Rappahannock, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51179,"Stafford, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51187,"Warren, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51510,"Alexandria (Independent City), VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51919,"Fairfax, Fairfax City + Falls Church, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51942,"Prince William, Manassas + Manassas Park, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",51951,"Spotsylvania + Fredericksburg, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",54037,"Jefferson, WV"
47940,"Waterloo-Cedar Falls, IA ",19013,"Black Hawk, IA"
47940,"Waterloo-Cedar Falls, IA ",19017,"Bremer, IA"
47940,"Waterloo-Cedar Falls, IA ",19075,"Grundy, IA"
48060,"Watertown-Fort Drum, NY ",36045,"Jefferson, NY"
48140,"Wausau, WI ",55073,"Marathon, WI"
48260,"Weirton-Steubenville, WV-OH ",39081,"Jefferson, OH"
48260,"Weirton-Steubenville, WV-OH ",54009,"Brooke, WV"
48260,"Weirton-Steubenville, WV-OH ",54029,"Hancock, WV"
48300,"Wenatchee, WA ",53007,"Chelan, WA"
48300,"Wenatchee, WA ",53017,"Douglas, WA"
48540,"Wheeling, WV-OH ",39013,"Belmont, OH"
48540,"Wheeling, WV-OH ",54051,"Marshall, WV"
48540,"Wheeling, WV-OH ",54069,"Ohio, WV"
48620,"Wichita, KS ",20015,"Butler, KS"
48620,"Wichita, KS ",20079,"Harvey, KS"
48620,"Wichita, KS ",20095,"Kingman, KS"
48620,"Wichita, KS ",20173,"Sedgwick, KS"
48620,"Wichita, KS ",20191,"Sumner, KS"
48660,"Wichita Falls, TX ",48009,"Archer, TX"
48660,"Wichita Falls, TX ",48077,"Clay, TX"
48660,"Wichita Falls, TX ",48485,"Wichita, TX"
48700,"Williamsport, PA ",42081,"Lycoming, PA"
48900,"Wilmington, NC ",37129,"New Hanover, NC"
48900,"Wilmington, NC ",37141,"Pender, NC"
49020,"Winchester, VA-WV ",51921,"Frederick + Winchester, VA"
49020,"Winchester, VA-WV ",54027,"Hampshire, WV"
49180,"Winston-Salem, NC ",37057,"Davidson, NC"
49180,"Winston-Salem, NC ",37059,"Davie, NC"
49180,"Winston-Salem, NC ",37067,"Forsyth, NC"
49180,"Winston-Salem, NC ",37169,"Stokes, NC"
49180,"Winston-Salem, NC ",37197,"Yadkin, NC"
49340,"Worcester, MA-CT ",9015,"Windham, CT"
49340,"Worcester, MA-CT ",25027,"Worcester, MA"
49420,"Yakima, WA ",53077,"Yakima, WA"
49620,"York-Hanover, PA ",42133,"York, PA"
49660,"Youngstown-Warren-Boardman, OH-PA ",39099,"Mahoning, OH"
49660,"Youngstown-Warren-Boardman, OH-PA ",39155,"Trumbull, OH"
49660,"Youngstown-Warren-Boardman, OH-PA ",42085,"Mercer, PA"
49700,"Yuba City, CA ",6101,"Sutter, CA"
49700,"Yuba City, CA ",6115,"Yuba, CA"
49740,"Yuma, AZ ",4027,"Yuma, AZ"
